"","iso3c","species_name","prod_method","quantity","distance","ef","emissions_nautical_mile","transport_emissions","rep"
"17837","JPY","Kuruma Prawn","Farmed",86.42838,4915,27.3296304571908,23219007.3974463,12538.263994621,714
"17838","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,27.3296304571908,75345146.8975461,40686.3793246749,714
"17839","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,27.3296304571908,1642857.57943759,887.143092896301,714
"17840","PNG","Banana Prawn","Wild",19.83527,856,27.3296304571908,928059.105691048,501.151917073166,714
"17841","PNG","Giant Tiger Prawn","Wild",24.10937,856,27.3296304571908,1128037.09558653,609.140031616725,714
"17842","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,27.3296304571908,57768959.757741,31195.2382691801,714
"17843","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,27.3296304571908,106608661.804162,57568.6773742476,714
"17844","THA","Banana Prawn","Wild",8781.70757,3756,27.3296304571908,1802886179.90617,973558.53714933,714
"17845","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,27.3296304571908,361418701.077172,195166.098581673,714
"17846","THA","Giant Tiger Prawn","Wild",3418.23457,3756,27.3296304571908,701764186.157078,378952.660524822,714
"17847","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,27.3296304571908,120786332.834296,65224.6197305197,714
"17848","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,27.3296304571908,4410387688.43681,2381609.35175588,714
"17849","THA","Western King Prawn","Wild",54.08972,3756,27.3296304571908,11104629.4682065,5996.49991283152,714
"17850","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,27.3296304571908,42579016.7802266,22992.6690613224,714
"17851","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,28.8635673395358,14494481.2654516,7827.01988334384,715
"17852","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,28.8635673395358,72960236.9452909,39398.5279504571,715
"17853","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,28.8635673395358,3396925059.61083,1834339.53218985,715
"17854","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,28.8635673395358,26105004.2404776,14096.7022898579,715
"17855","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,28.8635673395358,34076935.984442,18401.5454315987,715
"17856","IDN","Banana Prawn","Wild",3115.6875,1280,28.8635673395358,230220431.270912,124319.032886292,715
"17857","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,28.8635673395358,4453843.69675071,2405.07559624539,715
"17858","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,28.8635673395358,146561276.81928,79143.0894824112,715
"17859","IND","Giant Tiger Prawn","Wild",448.50117,5419,28.8635673395358,140301635.260722,75762.8830407901,715
"17860","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,28.8635673395358,14283882.9649746,7713.2968010863,715
"17861","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,28.8635673395358,206796290.968888,111669.9971232,715
"17862","JPY","Kuruma Prawn","Farmed",86.42838,4915,28.8635673395358,24522226.3295198,13242.0022179407,715
"17863","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,28.8635673395358,79574062.466415,42969.9937318641,715
"17864","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,28.8635673395358,1735066.6503757,936.935991202879,715
"17865","PNG","Banana Prawn","Wild",19.83527,856,28.8635673395358,980148.507099001,529.280193833461,715
"17866","PNG","Giant Tiger Prawn","Wild",24.10937,856,28.8635673395358,1191350.71075904,643.329383809881,715
"17867","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,28.8635673395358,61011372.3533268,32946.1410707965,715
"17868","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,28.8635673395358,112592312.354249,60799.8486712947,715
"17869","THA","Banana Prawn","Wild",8781.70757,3756,28.8635673395358,1904077215.41468,1028201.69632393,715
"17870","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,28.8635673395358,381704137.297026,206120.234140394,715
"17871","THA","Giant Tiger Prawn","Wild",3418.23457,3756,28.8635673395358,741152277.025754,400222.229593907,715
"17872","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,28.8635673395358,127565737.009114,68885.4979849217,715
"17873","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,28.8635673395358,4657930601.66173,2515282.52489733,715
"17874","THA","Western King Prawn","Wild",54.08972,3756,28.8635673395358,11727901.7342819,6333.06693651224,715
"17875","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,28.8635673395358,44968859.7148204,24283.184246003,715
"17876","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,26.9730302719865,13545106.0969255,7314.35729233977,716
"17877","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,26.9730302719865,68181408.6466378,36817.9606691844,716
"17878","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,26.9730302719865,3174429597.93292,1714191.98288378,716
"17879","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,26.9730302719865,24395150.5143391,13173.3812777431,716
"17880","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,26.9730302719865,31844928.073942,17196.2611599287,716
"17881","IDN","Banana Prawn","Wild",3115.6875,1280,26.9730302719865,215141205.134208,116176.250772472,716
"17882","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,26.9730302719865,4162121.0381227,2247.54536058626,716
"17883","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,26.9730302719865,136961648.220542,73959.2900390928,716
"17884","IND","Giant Tiger Prawn","Wild",448.50117,5419,26.9730302719865,131112007.416805,70800.4840050748,716
"17885","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,26.9730302719865,13348301.7910969,7208.08296719235,716
"17886","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,26.9730302719865,193251324.440344,104355.715197786,716
"17887","JPY","Kuruma Prawn","Farmed",86.42838,4915,26.9730302719865,22916043.0982707,12374.6632730662,716
"17888","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,26.9730302719865,74362034.6897174,40155.4987324474,716
"17889","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,26.9730302719865,1621421.38336427,875.567547016708,716
"17890","PNG","Banana Prawn","Wild",19.83527,856,26.9730302719865,915949.6829351,494.612828784954,716
"17891","PNG","Giant Tiger Prawn","Wild",24.10937,856,26.9730302719865,1113318.33684467,601.191901896123,716
"17892","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,26.9730302719865,57015183.6764676,30788.1991852925,716
"17893","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,26.9730302719865,105217619.630969,56817.5146007231,716
"17894","THA","Banana Prawn","Wild",8781.70757,3756,26.9730302719865,1779361912.10958,960855.432539172,716
"17895","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,26.9730302719865,356702867.983772,192619.548711237,716
"17896","THA","Giant Tiger Prawn","Wild",3418.23457,3756,26.9730302719865,692607485.734606,374008.042296687,716
"17897","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,26.9730302719865,119210298.766571,64373.5613339484,716
"17898","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,26.9730302719865,4352840438.79569,2350533.83694967,716
"17899","THA","Western King Prawn","Wild",54.08972,3756,26.9730302719865,10959734.9760841,5918.25688708542,716
"17900","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,26.9730302719865,42023440.8351574,22692.658050985,716
"17901","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,18.0984910295345,9088559.15398951,4907.82194315434,717
"17902","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,18.0984910295345,45748683.0485554,24704.2888462199,717
"17903","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,18.0984910295345,2129993739.03296,1150196.6190778,717
"17904","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,18.0984910295345,16368773.1150643,8839.13748213475,717
"17905","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,18.0984910295345,21367459.9876525,11538.4283933323,717
"17906","IDN","Banana Prawn","Wild",3115.6875,1280,18.0984910295345,144356460.210132,77952.4885134712,717
"17907","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,18.0984910295345,2792719.59852929,1508.06858320582,717
"17908","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,18.0984910295345,91899172.4961714,49625.5531479326,717
"17909","IND","Giant Tiger Prawn","Wild",448.50117,5419,18.0984910295345,87974152.9286671,47506.0425814802,717
"17910","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,18.0984910295345,8956506.47293383,4836.51349538427,717
"17911","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,18.0984910295345,129668684.851538,70021.0898198307,717
"17912","JPY","Kuruma Prawn","Farmed",86.42838,4915,18.0984910295345,15376314.6470504,8303.20990940719,717
"17913","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,18.0984910295345,49895788.6525467,26943.7258723752,717
"17914","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,18.0984910295345,1087948.96479952,587.492440991738,717
"17915","PNG","Banana Prawn","Wild",19.83527,856,18.0984910295345,614588.236951732,331.877647953935,717
"17916","PNG","Giant Tiger Prawn","Wild",24.10937,856,18.0984910295345,747019.58694371,403.390576949604,717
"17917","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,18.0984910295345,38256316.7694029,20658.4110554776,717
"17918","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,18.0984910295345,70599414.5202809,38123.6838409517,717
"17919","THA","Banana Prawn","Wild",8781.70757,3756,18.0984910295345,1193924645.46546,644719.308551347,717
"17920","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,18.0984910295345,239342172.211119,129244.772994004,717
"17921","THA","Giant Tiger Prawn","Wild",3418.23457,3756,18.0984910295345,464729036.417347,250953.679665367,717
"17922","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,18.0984910295345,79988288.3420653,43193.6757047153,717
"17923","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,18.0984910295345,2920689401.23341,1577172.27666604,717
"17924","THA","Western King Prawn","Wild",54.08972,3756,18.0984910295345,7353814.64932176,3971.05991063375,717
"17925","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,18.0984910295345,28197086.4717847,15226.4266947637,717
"17926","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,15.811589804152,7940140.92219871,4287.67609798731,718
"17927","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,15.811589804152,39967940.3804156,21582.6878054244,718
"17928","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,15.811589804152,1860850566.60481,1004859.3059666,718
"17929","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,15.811589804152,14300436.7419512,7722.23584065365,718
"17930","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,15.811589804152,18667496.1978906,10080.4479468609,718
"17931","IDN","Banana Prawn","Wild",3115.6875,1280,15.811589804152,126115770.132285,68102.515871434,718
"17932","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,15.811589804152,2439835.26902337,1317.51104527262,718
"17933","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,15.811589804152,80286915.4383777,43354.9343367239,718
"17934","IND","Giant Tiger Prawn","Wild",448.50117,5419,15.811589804152,76857856.1166158,41503.2423029725,718
"17935","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,15.811589804152,7824774.24207142,4225.37809071857,718
"17936","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,15.811589804152,113283922.508822,61173.3181547636,718
"17937","JPY","Kuruma Prawn","Farmed",86.42838,4915,15.811589804152,13433384.0043342,7254.02736234048,718
"17938","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,15.811589804152,43591023.242838,23539.1525511325,718
"17939","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,15.811589804152,950477.182389952,513.257678490574,718
"17940","PNG","Banana Prawn","Wild",19.83527,856,15.811589804152,536929.68575556,289.942030308002,718
"17941","PNG","Giant Tiger Prawn","Wild",24.10937,856,15.811589804152,652627.186716617,352.418680826973,718
"17942","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,15.811589804152,33422299.5269822,18048.0417445704,718
"17943","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,15.811589804152,61678566.5161991,33306.4259187475,718
"17944","THA","Banana Prawn","Wild",8781.70757,3756,15.811589804152,1043061917.17095,563253.435272312,718
"17945","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,15.811589804152,209099214.053884,112913.575589097,718
"17946","THA","Giant Tiger Prawn","Wild",3418.23457,3756,15.811589804152,406006494.238593,219243.50688884,718
"17947","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,15.811589804152,69881074.7446884,37735.7803621318,718
"17948","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,15.811589804152,2551634977.87058,1377882.88805011,718
"17949","THA","Western King Prawn","Wild",54.08972,3756,15.811589804152,6424596.42304392,3469.28206844372,718
"17950","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,15.811589804152,24634140.1742558,13302.4356940981,718
"17951","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,9.50574419274926,4773520.52486091,2577.70108342489,719
"17952","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,9.50574419274926,24028261.6658521,12975.2612995601,719
"17953","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,9.50574419274926,1118721753.23147,604109.746744994,719
"17954","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,9.50574419274926,8597256.51862564,4642.51852005785,719
"17955","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,9.50574419274926,11222681.9550853,6060.24825574606,719
"17956","IDN","Banana Prawn","Wild",3115.6875,1280,9.50574419274926,75819336.600439,40942.441764237,719
"17957","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,9.50574419274926,1466800.63339953,792.072342035744,719
"17958","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,9.50574419274926,48267561.3037787,26064.4831040405,719
"17959","IND","Giant Tiger Prawn","Wild",448.50117,5419,9.50574419274926,46206050.6563249,24951.2673544154,719
"17960","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,9.50574419274926,4704163.41635758,2540.24824483309,719
"17961","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,9.50574419274926,68104978.807211,36776.688555894,719
"17962","JPY","Kuruma Prawn","Farmed",86.42838,4915,9.50574419274926,8075994.48062073,4361.0370195352,719
"17963","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,9.50574419274926,26206417.0130315,14151.465187037,719
"17964","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,9.50574419274926,571415.845512982,308.56455657701,719
"17965","PNG","Banana Prawn","Wild",19.83527,856,9.50574419274926,322795.892475363,174.309781936696,719
"17966","PNG","Giant Tiger Prawn","Wild",24.10937,856,9.50574419274926,392351.886622604,211.870018776206,719
"17967","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,9.50574419274926,20093098.3899867,10850.2731305928,719
"17968","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,9.50574419274926,37080438.0040582,20023.4365221914,719
"17969","THA","Banana Prawn","Wild",8781.70757,3756,9.50574419274926,627076713.008454,338621.425024565,719
"17970","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,9.50574419274926,125708019.51738,67882.330539385,719
"17971","THA","Giant Tiger Prawn","Wild",3418.23457,3756,9.50574419274926,244086389.960201,131806.650578508,719
"17972","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,9.50574419274926,42011690.7069626,22686.3129817598,719
"17973","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,9.50574419274926,1534013320.18744,828367.192901217,719
"17974","THA","Western King Prawn","Wild",54.08972,3756,9.50574419274926,3862392.76983208,2085.69209570932,719
"17975","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,9.50574419274926,14809759.0315246,7997.26987702331,719
"17976","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,25.6507556633558,12881096.5406179,6955.79213193367,720
"17977","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,25.6507556633558,64839012.7598933,35013.0668903424,720
"17978","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,25.6507556633558,3018812390.22928,1630158.69072381,720
"17979","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,25.6507556633558,23199248.9870147,12527.594452988,720
"17980","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,25.6507556633558,30283822.8002207,16353.2643121192,720
"17981","IDN","Banana Prawn","Wild",3115.6875,1280,25.6507556633558,204594531.291832,110481.046897589,720
"17982","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,25.6507556633558,3958085.12108771,2137.36596538737,720
"17983","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,25.6507556633558,130247500.49698,70333.6502683692,720
"17984","IND","Giant Tiger Prawn","Wild",448.50117,5419,25.6507556633558,124684621.374315,67329.6955421299,720
"17985","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,25.6507556633558,12693939.9953058,6854.72759746511,720
"17986","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,25.6507556633558,183777738.535645,99239.9788092481,720
"17987","JPY","Kuruma Prawn","Farmed",86.42838,4915,25.6507556633558,21792650.5237775,11768.0312828399,720
"17988","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,25.6507556633558,70716651.5301379,38186.9918262745,720
"17989","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,25.6507556633558,1541935.90088439,832.645386477569,720
"17990","PNG","Banana Prawn","Wild",19.83527,856,25.6507556633558,871047.905258816,470.365868839761,720
"17991","PNG","Giant Tiger Prawn","Wild",24.10937,856,25.6507556633558,1058741.13312346,571.720211886668,720
"17992","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,25.6507556633558,54220179.5956652,29278.8969816592,720
"17993","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,25.6507556633558,100059630.876435,54032.2006732751,720
"17994","THA","Banana Prawn","Wild",8781.70757,3756,25.6507556633558,1692133853.11056,913752.280679704,720
"17995","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,25.6507556633558,339216544.037051,183176.933780007,720
"17996","THA","Giant Tiger Prawn","Wild",3418.23457,3756,25.6507556633558,658654411.760357,355673.382350593,720
"17997","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,25.6507556633558,113366359.485117,61217.8341219631,720
"17998","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,25.6507556633558,4139455056.07812,2235305.73028219,720
"17999","THA","Western King Prawn","Wild",54.08972,3756,25.6507556633558,10422465.7434444,5628.13150145998,720
